source,article,content,road_tag_code,infr_tag_code,man_tag_code,env_tag_code,commands,prohibitions
中华人民共和国道路交通安全法实施条例,81.1.3.2,"机动车在城市快速路上行驶，遇有雾等低能见度气象条件时，应当遵守下列规定：
(三)能见度小于50米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时20公里，并从最近的出口尽快驶离城市快速路。",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/雾天;/root/环境/低能见度/能见度小于50米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;从最近的出口尽快驶离城市快速路,车速超过每小时20公里
中华人民共和国道路交通安全法实施条例,81.2.1.1,"机动车在高速公路上行驶，遇有雨等低能见度气象条件时，应当遵守下列规定：
(一)能见度小于200米时，开启雾灯、近光灯、示廓灯和前后位灯，车速不得超过每小时60公里，与同车道前车保持100米以上的距离；",/root/道路/公路/高速公路,/root,/root,/root/环境/雨天;/root/环境/低能见度/能见度小于200米,开启雾灯、近光灯、示廓灯和前后位灯;与同车道前车保持100米以上的距离,车速超过每小时60公里
中华人民共和国道路交通安全法实施条例,81.2.1.2,"机动车在城市快速路上行驶，遇有雨等低能见度气象条件时，应当遵守下列规定：
(一)能见度小于200米时，开启雾灯、近光灯、示廓灯和前后位灯，车速不得超过每小时60公里，与同车道前车保持100米以上的距离；",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/雨天;/root/环境/低能见度/能见度小于200米,开启雾灯、近光灯、示廓灯和前后位灯;与同车道前车保持100米以上的距离,车速超过每小时60公里
中华人民共和国道路交通安全法实施条例,81.2.2.1,"机动车在高速公路上行驶，遇有雨等低能见度气象条件时，应当遵守下列规定：
(二)能见度小于100米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时40公里，与同车道前车保持50米以上的距离；",/root/道路/公路/高速公路,/root,/root,/root/环境/雨天;/root/环境/低能见度/能见度小于100米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;与同车道前车保持50米以上的距离,车速超过每小时40公里
中华人民共和国道路交通安全法实施条例,81.2.2.2,"机动车在城市快速路上行驶，遇有雨等低能见度气象条件时，应当遵守下列规定：
(二)能见度小于100米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时40公里，与同车道前车保持50米以上的距离；",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/雨天;/root/环境/低能见度/能见度小于100米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;与同车道前车保持50米以上的距离,车速超过每小时40公里
中华人民共和国道路交通安全法实施条例,81.2.3.1,"机动车在高速公路上行驶，遇有雨等低能见度气象条件时，应当遵守下列规定：
(三)能见度小于50米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时20公里，并从最近的出口尽快驶离高速公路。",/root/道路/公路/高速公路,/root,/root,/root/环境/雨天;/root/环境/低能见度/能见度小于50米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;从最近的出口尽快驶离高速公路,车速超过每小时20公里
中华人民共和国道路交通安全法实施条例,81.2.3.2,"机动车在城市快速路上行驶，遇有雨等低能见度气象条件时，应当遵守下列规定：
(三)能见度小于50米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时20公里，并从最近的出口尽快驶离城市快速路。",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/雨天;/root/环境/低能见度/能见度小于50米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;从最近的出口尽快驶离城市快速路,车速超过每小时20公里
中华人民共和国道路交通安全法实施条例,81.3.1.1,"机动车在高速公路上行驶，遇有雪等低能见度气象条件时，应当遵守下列规定：
(一)能见度小于200米时，开启雾灯、近光灯、示廓灯和前后位灯，车速不得超过每小时60公里，与同车道前车保持100米以上的距离；",/root/道路/公路/高速公路,/root,/root,/root/环境/雪天;/root/环境/低能见度/能见度小于200米,开启雾灯、近光灯、示廓灯和前后位灯;与同车道前车保持100米以上的距离,车速超过每小时60公里
中华人民共和国道路交通安全法实施条例,81.3.1.2,"机动车在城市快速路上行驶，遇有雪等低能见度气象条件时，应当遵守下列规定：
(一)能见度小于200米时，开启雾灯、近光灯、示廓灯和前后位灯，车速不得超过每小时60公里，与同车道前车保持100米以上的距离；",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/雪天;/root/环境/低能见度/能见度小于200米,开启雾灯、近光灯、示廓灯和前后位灯;与同车道前车保持100米以上的距离,车速超过每小时60公里
中华人民共和国道路交通安全法实施条例,81.3.2.1,"机动车在高速公路上行驶，遇有雪等低能见度气象条件时，应当遵守下列规定：
(二)能见度小于100米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时40公里，与同车道前车保持50米以上的距离；",/root/道路/公路/高速公路,/root,/root,/root/环境/雪天;/root/环境/低能见度/能见度小于100米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;与同车道前车保持50米以上的距离,车速超过每小时40公里
中华人民共和国道路交通安全法实施条例,81.3.2.2,"机动车在城市快速路上行驶，遇有雪等低能见度气象条件时，应当遵守下列规定：
(二)能见度小于100米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时40公里，与同车道前车保持50米以上的距离；",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/雪天;/root/环境/低能见度/能见度小于100米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;与同车道前车保持50米以上的距离,车速超过每小时40公里
中华人民共和国道路交通安全法实施条例,81.3.3.1,"机动车在高速公路上行驶，遇有雪等低能见度气象条件时，应当遵守下列规定：
(三)能见度小于50米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时20公里，并从最近的出口尽快驶离高速公路。",/root/道路/公路/高速公路,/root,/root,/root/环境/雪天;/root/环境/低能见度/能见度小于50米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;从最近的出口尽快驶离高速公路,车速超过每小时20公里
中华人民共和国道路交通安全法实施条例,81.3.3.2,"机动车在城市快速路上行驶，遇有雪等低能见度气象条件时，应当遵守下列规定：
(三)能见度小于50米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时20公里，并从最近的出口尽快驶离城市快速路。",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/雪天;/root/环境/低能见度/能见度小于50米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;从最近的出口尽快驶离城市快速路,车速超过每小时20公里
中华人民共和国道路交通安全法实施条例,81.4.1.1,"机动车在高速公路上行驶，遇有沙尘等低能见度气象条件时，应当遵守下列规定：
(一)能见度小于200米时，开启雾灯、近光灯、示廓灯和前后位灯，车速不得超过每小时60公里，与同车道前车保持100米以上的距离；",/root/道路/公路/高速公路,/root,/root,/root/环境/沙尘天;/root/环境/低能见度/能见度小于200米,开启雾灯、近光灯、示廓灯和前后位灯;与同车道前车保持100米以上的距离,车速超过每小时60公里
中华人民共和国道路交通安全法实施条例,81.4.1.2,"机动车在城市快速路上行驶，遇有沙尘等低能见度气象条件时，应当遵守下列规定：
(一)能见度小于200米时，开启雾灯、近光灯、示廓灯和前后位灯，车速不得超过每小时60公里，与同车道前车保持100米以上的距离；",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/沙尘天;/root/环境/低能见度/能见度小于200米,开启雾灯、近光灯、示廓灯和前后位灯;与同车道前车保持100米以上的距离,车速超过每小时60公里
中华人民共和国道路交通安全法实施条例,81.4.2.1,"机动车在高速公路上行驶，遇有沙尘等低能见度气象条件时，应当遵守下列规定：
(二)能见度小于100米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时40公里，与同车道前车保持50米以上的距离；",/root/道路/公路/高速公路,/root,/root,/root/环境/沙尘天;/root/环境/低能见度/能见度小于100米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;与同车道前车保持50米以上的距离,车速超过每小时40公里
中华人民共和国道路交通安全法实施条例,81.4.2.2,"机动车在城市快速路上行驶，遇有沙尘等低能见度气象条件时，应当遵守下列规定：
(二)能见度小于100米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时40公里，与同车道前车保持50米以上的距离；",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/沙尘天;/root/环境/低能见度/能见度小于100米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;与同车道前车保持50米以上的距离,车速超过每小时40公里
中华人民共和国道路交通安全法实施条例,81.4.3.1,"机动车在高速公路上行驶，遇有沙尘等低能见度气象条件时，应当遵守下列规定：
(三)能见度小于50米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时20公里，并从最近的出口尽快驶离高速公路。",/root/道路/公路/高速公路,/root,/root,/root/环境/沙尘天;/root/环境/低能见度/能见度小于50米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;从最近的出口尽快驶离高速公路,车速超过每小时20公里
中华人民共和国道路交通安全法实施条例,81.4.3.2,"机动车在城市快速路上行驶，遇有沙尘等低能见度气象条件时，应当遵守下列规定：
(三)能见度小于50米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时20公里，并从最近的出口尽快驶离城市快速路。",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/沙尘天;/root/环境/低能见度/能见度小于50米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;从最近的出口尽快驶离城市快速路,车速超过每小时20公里
中华人民共和国道路交通安全法实施条例,81.5.1.1,"机动车在高速公路上行驶，遇有冰雹等低能见度气象条件时，应当遵守下列规定：
(一)能见度小于200米时，开启雾灯、近光灯、示廓灯和前后位灯，车速不得超过每小时60公里，与同车道前车保持100米以上的距离；",/root/道路/公路/高速公路,/root,/root,/root/环境/冰雹天;/root/环境/低能见度/能见度小于200米,开启雾灯、近光灯、示廓灯和前后位灯;与同车道前车保持100米以上的距离,车速超过每小时60公里
中华人民共和国道路交通安全法实施条例,81.5.1.2,"机动车在城市快速路上行驶，遇有冰雹等低能见度气象条件时，应当遵守下列规定：
(一)能见度小于200米时，开启雾灯、近光灯、示廓灯和前后位灯，车速不得超过每小时60公里，与同车道前车保持100米以上的距离；",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/冰雹天;/root/环境/低能见度/能见度小于200米,开启雾灯、近光灯、示廓灯和前后位灯;与同车道前车保持100米以上的距离,车速超过每小时60公里
中华人民共和国道路交通安全法实施条例,81.5.2.1,"机动车在高速公路上行驶，遇有冰雹等低能见度气象条件时，应当遵守下列规定：
(二)能见度小于100米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时40公里，与同车道前车保持50米以上的距离；",/root/道路/公路/高速公路,/root,/root,/root/环境/冰雹天;/root/环境/低能见度/能见度小于100米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;与同车道前车保持50米以上的距离,车速超过每小时40公里
中华人民共和国道路交通安全法实施条例,81.5.2.2,"机动车在城市快速路上行驶，遇有冰雹等低能见度气象条件时，应当遵守下列规定：
(二)能见度小于100米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时40公里，与同车道前车保持50米以上的距离；",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/冰雹天;/root/环境/低能见度/能见度小于100米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;与同车道前车保持50米以上的距离,车速超过每小时40公里
中华人民共和国道路交通安全法实施条例,81.5.3.1,"机动车在高速公路上行驶，遇有冰雹等低能见度气象条件时，应当遵守下列规定：
(三)能见度小于50米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时20公里，并从最近的出口尽快驶离高速公路。",/root/道路/公路/高速公路,/root,/root,/root/环境/冰雹天;/root/环境/低能见度/能见度小于50米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;从最近的出口尽快驶离高速公路,车速超过每小时20公里
中华人民共和国道路交通安全法实施条例,81.5.3.2,"机动车在城市快速路上行驶，遇有冰雹等低能见度气象条件时，应当遵守下列规定：
(三)能见度小于50米时，开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯，车速不得超过每小时20公里，并从最近的出口尽快驶离城市快速路。",/root/道路/城市道路/城市快速路,/root,/root,/root/环境/冰雹天;/root/环境/低能见度/能见度小于50米,开启雾灯、近光灯、示廓灯、前后位灯和危险报警闪光灯;从最近的出口尽快驶离城市快速路,车速超过每小时20公里
中华人民共和国道路交通安全法实施条例,82.1.1.1,"机动车在高速公路上行驶，不得有下列行为：
(一)倒车；",/root/道路/公路/高速公路,/root,/root,/root,,倒车
中华人民共和国道路交通安全法实施条例,82.1.1.2,"机动车在城市快速路上行驶，不得有下列行为：
(一)倒车；",/root/道路/城市道路/城市快速路,/root,/root,/root,,倒车
中华人民共和国道路交通安全法实施条例,82.1.2.1,"机动车在高速公路上行驶，不得有下列行为：
(一)逆行；",/root/道路/公路/高速公路,/root,/root,/root,,逆行
中华人民共和国道路交通安全法实施条例,82.1.2.2,"机动车在城市快速路上行驶，不得有下列行为：
(一)逆行；",/root/道路/城市道路/城市快速路,/root,/root,/root,,逆行
中华人民共和国道路交通安全法实施条例,82.1.3.1,"机动车在高速公路上行驶，不得有下列行为：
(一)穿越中央分隔带掉头；",/root/道路/公路/高速公路,/root/基础设施/中央分隔带,/root,/root,,穿越中央分隔带掉头
中华人民共和国道路交通安全法实施条例,82.1.3.2,"机动车在城市快速路上行驶，不得有下列行为：
(一)穿越中央分隔带掉头；",/root/道路/城市道路/城市快速路,/root/基础设施/中央分隔带,/root,/root,,穿越中央分隔带掉头
中华人民共和国道路交通安全法实施条例,82.1.4.1,"机动车在高速公路上行驶，不得有下列行为：
(一)在车道内停车；",/root/道路/公路/高速公路,/root,/root,/root,,停车
中华人民共和国道路交通安全法实施条例,82.1.4.2,"机动车在城市快速路上行驶，不得有下列行为：
(一)在车道内停车；",/root/道路/城市道路/城市快速路,/root,/root,/root,,停车
中华人民共和国道路交通安全法实施条例,82.2.1.1,"机动车在高速公路上行驶，不得有下列行为：
(二)在匝道上超车；",/root/道路/匝道;/root/道路/公路/高速公路,/root,/root,/root,,超车
中华人民共和国道路交通安全法实施条例,82.2.1.2,"机动车在城市快速路上行驶，不得有下列行为：
(二)在匝道上超车；",/root/道路/匝道;/root/道路/城市道路/城市快速路,/root,/root,/root,,超车
中华人民共和国道路交通安全法实施条例,82.2.2.1,"机动车在高速公路上行驶，不得有下列行为：
(二)在加速车道上超车；",/root/道路/公路/高速公路;/root/道路/机动车道/加速车道,/root,/root,/root,,超车
中华人民共和国道路交通安全法实施条例,82.2.2.2,"机动车在城市快速路上行驶，不得有下列行为：
(二)在加速车道上超车；",/root/道路/城市道路/城市快速路;/root/道路/机动车道/加速车道,/root,/root,/root,,超车
中华人民共和国道路交通安全法实施条例,82.2.3.1,"机动车在高速公路上行驶，不得有下列行为：
(二)在减速车道上超车；",/root/道路/公路/高速公路;/root/道路/机动车道/减速车道,/root,/root,/root,,超车
中华人民共和国道路交通安全法实施条例,82.2.3.2,"机动车在城市快速路上行驶，不得有下列行为：
(二)在减速车道上超车；",/root/道路/城市道路/城市快速路;/root/道路/机动车道/减速车道,/root,/root,/root,,超车
中华人民共和国道路交通安全法实施条例,82.3.1,"机动车在高速公路上行驶，不得有下列行为：
(三)骑、轧车行道分界线或者在路肩上行驶；",/root/道路/公路/高速公路,/root/基础设施/有交通标线/车行道分界线,/root,/root,,骑、轧车行道分界线或者在路肩上行驶
中华人民共和国道路交通安全法实施条例,82.3.2,"机动车在城市快速路上行驶，不得有下列行为：
(三)骑、轧车行道分界线或者在路肩上行驶；",/root/道路/城市道路/城市快速路,/root/基础设施/有交通标线/车行道分界线,/root,/root,,骑、轧车行道分界线或者在路肩上行驶
中华人民共和国道路交通安全法实施条例,82.4.1.1,"机动车在高速公路上行驶，不得有下列行为：
(四)非紧急情况时在应急车道行驶；",/root/道路/公路/高速公路;/root/道路/有车道专属权/应急车道,/root,/root,/root,,非紧急情况时行驶
中华人民共和国道路交通安全法实施条例,82.4.1.2,"机动车在城市快速路上行驶，不得有下列行为：
(四)非紧急情况时在应急车道行驶；",/root/道路/城市道路/城市快速路;/root/道路/有车道专属权/应急车道,/root,/root,/root,,非紧急情况时行驶
中华人民共和国道路交通安全法实施条例,82.4.2.1,"机动车在高速公路上行驶，不得有下列行为：
(四)非紧急情况时在应急车道停车；",/root/道路/公路/高速公路;/root/道路/有车道专属权/应急车道,/root,/root,/root,,非紧急情况时停车
中华人民共和国道路交通安全法实施条例,82.4.2.2,"机动车在城市快速路上行驶，不得有下列行为：
(四)非紧急情况时在应急车道停车；",/root/道路/城市道路/城市快速路;/root/道路/有车道专属权/应急车道,/root,/root,/root,,非紧急情况时停车
中华人民共和国道路交通安全法实施条例,84.1,机动车通过施工作业路段时，应当注意警示标志，减速行驶。,/root/道路/路段;/root/道路/公路/高速公路,/root/基础设施/有交通标志/警示标志,/root/交通管理/交通事件/道路施工,/root,注意警示标志，减速行驶,
中华人民共和国道路交通安全法实施条例,84.2,机动车通过施工作业路段时，应当注意警示标志，减速行驶。,/root/道路/路段;/root/道路/城市道路/城市快速路,/root/基础设施/有交通标志/警示标志,/root/交通管理/交通事件/道路施工,/root,注意警示标志，减速行驶,
道路交通标志和标线第3部分,3.6.1,白色虚线划于路段中时，用以分隔同向行驶的交通流。,/root/道路/路段,/root/基础设施/有交通标线/白色虚线,/root,/root,,
道路交通标志和标线第3部分,3.6.2,白色虚线划于路口时，用以引导车辆行进,/root/道路/交叉口,/root/基础设施/有交通标线/白色虚线,/root,/root,,
道路交通标志和标线第3部分,3.6.3,白色实线划于路段中时，用以分隔同向行驶的机动车、机动车和非机动车，或指示车行道的边缘,/root/道路/路段,/root/基础设施/有交通标线/白色实线/路中白色实线,/root,/root,,
道路交通标志和标线第3部分,3.6.4,白色实线划于路口时，用作导向车道线或停止线，或用以引导车辆行驶轨迹。,/root/道路/交叉口,/root/基础设施/有交通标线/白色实线/停止线,/root,/root,,
道路交通标志和标线第3部分,3.6.5,白色实线划为停车位标线时，指示收费停车位。,/root/道路/道路停车泊位,/root/基础设施/有交通标线/白色实线/停车位白色实线,/root,/root,,
道路交通标志和标线第3部分,3.6.6,黄色虚线划于路段中时，用以分隔对向行驶的交通流或作为公交专用车道线。,/root/道路/路段,/root/基础设施/有交通标线/黄色虚线/路中黄色虚线,/root,/root,,
道路交通标志和标线第3部分,3.6.7,黄色虚线划于交叉口时，用以告示非机动车禁止驶入的范围或用于连接相邻道路中心线的路口导向线。,/root/道路/交叉口,/root/基础设施/有交通标线/黄色虚线/交叉口黄色虚线,/root,/root,,
道路交通标志和标线第3部分,3.6.8,黄色虚线划于路侧或缘石上时，表示禁止路边长时停放车辆,/root,/root/基础设施/有交通标线/黄色虚线/路侧黄色虚线,/root,/root,,路边长时停放车辆
道路交通标志和标线第3部分,3.6.9,黄色实线划于路段中时，用以分隔对向行驶的交通流或作为公交车、校车专用停靠站标线。,/root/道路/路段,/root/基础设施/有交通标线/黄色实线/路中黄色实线,/root,/root,,
道路交通标志和标线第3部分,3.6.10,黄色实线划于路侧或缘石上时，表示禁止路边停放车辆。,/root,/root/基础设施/有交通标线/黄色实线/路侧黄色实线,/root,/root,,路边停放车辆
道路交通标志和标线第3部分,3.6.11,黄色实线划为网格线时，标示禁止停车的区域。,/root,/root/基础设施/有交通标线/黄色实线;/root/基础设施/有交通标线/网状线,/root,/root,,停车
道路交通标志和标线第3部分,3.6.12,黄色实线划为停车位标线时，表示专属停车位。,/root/道路/道路停车泊位,/root/基础设施/有交通标线/黄色实线/停车位黄色实线,/root,/root,,
道路交通标志和标线第3部分,3.6.13,双白虚线划于路口，作为减速让行线。,/root/道路/交叉口,/root/基础设施/有交通标线/双白虚线,/root,/root,减速让行,
道路交通标志和标线第3部分,3.6.14,双白实线划于路口，作为停车让行线。,/root/道路/交叉口,/root/基础设施/有交通标线/双白实线,/root,/root,停车让行,
道路交通标志和标线第3部分,3.6.15,白色虚实线用于指示车辆可临时跨线行驶的车行道边缘，虚线侧允许车辆临时跨越，实线侧禁止车辆跨越。,/root/道路/机动车道,/root/基础设施/有交通标线/白色虚实线(左虚右实),/root,/root,,跨越实线
道路交通标志和标线第3部分,3.6.15,白色虚实线用于指示车辆可临时跨线行驶的车行道边缘，虚线侧允许车辆临时跨越，实线侧禁止车辆跨越。,/root/道路/机动车道,/root/基础设施/有交通标线/白色虚实线(左实右虚),/root,/root,,跨越实线
道路交通标志和标线第3部分,3.6.16,双黄实线划于路段中，用以分隔对向行驶的交通流。,/root/道路/路段,/root/基础设施/有交通标线/双黄实线,/root,/root,,
道路交通标志和标线第3部分,3.6.17,双黄虚线划于城市道路路段中，用于指示潮汐车道。,/root/道路/城市道路;/root/道路/路段,/root/基础设施/有交通标线/双黄虚线,/root,/root,,
道路交通标志和标线第3部分,3.6.18,黄色虚实线划于路段中时，用以分隔对向行驶的交通流，实线侧禁止车辆越线，虚线侧准许车辆临时越线。,/root/道路/路段,/root/基础设施/有交通标线/黄色虚实线(左实右虚),/root,/root,,跨越实线
道路交通标志和标线第3部分,3.6.18,黄色虚实线划于路段中时，用以分隔对向行驶的交通流，实线侧禁止车辆越线，虚线侧准许车辆临时越线。,/root/道路/路段,/root/基础设施/有交通标线/黄色虚实线(左虚右实),/root,/root,,跨越实线
道路交通标志和标线第3部分,3.6.19,橙色虚、实线用于作业区标线。,/root,/root/基础设施/有交通标线/橙色虚(实)线,/root,/root,,
道路交通标志和标线第3部分,3.6.20,蓝色虚、实线作为非机动车专用道标线。,/root/道路/非机动车道,/root/基础设施/有交通标线/蓝色虚(实)线,/root,/root,,
道路交通标志和标线第3部分,3.6.21,蓝色虚、实线划为停车位标线时，指示免费停车位,/root/道路/道路停车泊位,/root/基础设施/有交通标线/蓝色虚(实)线,/root,/root,,
道路交通标志和标线第3部分,4.2.1,可跨越对向车行道分界线（也可称为可跨越道路中心线）为黄色虚线，用于分隔对向行驶的交通流。一般设在道路中线上，但不限于一定设在道路的几何中心线上。车辆在保证安全的情况下，可以越线超车或转弯。,/root/道路,/root/基础设施/有交通标线/黄色虚线/路中黄色虚线,/root,/root,,
道路交通标志和标线第3部分,4.3.1,可跨越同向车行道分界线为白色虚线，用来分隔同向行驶的交通流，设在同向行驶的车行道分界上。在保证安全的情况下，允许车辆短时越线行驶。,/root/道路,/root/基础设施/有交通标线/白色虚线,/root,/root,,
道路交通标志和标线第3部分,4.4.1,车辆行驶方向可随交通管理需要进行变化的车道称为潮汐车道，以两条黄色虚线并列组成的双黄虚线作为其指示标线，指示潮汐车道的位置。,/root/道路,/root/基础设施/有交通标线/双黄虚线,/root,/root,,
道路交通标志和标线第3部分,4.5.1,车行道边缘白色实线用于指示禁止车辆跨越的车行道边缘或机非分界。,/root/道路,/root/基础设施/有交通标线/白色实线/车行道边缘白色实线,/root,/root,,跨越车行道边缘或机非分界
道路交通标志和标线第3部分,4.5.3,车行道边缘白色虚线用以指示车辆可临时越线行驶的车行道边缘。跨越边缘虚线行驶的车辆应避让其他正常行驶的车辆、非机动车和行人。,/root/道路,/root/基础设施/有交通标线/白色虚线,/root,/root,,
道路交通标志和标线第3部分,4.5.4.1,车行道边缘白色虚实线的虚线侧允许车辆越线行驶，实线侧不允许车辆越线行驶，用以规范车辆行驶轨迹.,/root/道路,/root/基础设施/有交通标线/白色虚实线(左虚右实),/root,/root,,跨越实线
道路交通标志和标线第3部分,4.5.4.2,车行道边缘白色虚实线的虚线侧允许车辆越线行驶，实线侧不允许车辆越线行驶，用以规范车辆行驶轨迹.,/root/道路,/root/基础设施/有交通标线/白色虚实线(左实右虚),/root,/root,,跨越实线
道路交通标志和标线第3部分,4.15.1,导向箭头用以指示车辆的行驶方向。,/root/道路,/root/基础设施/有交通标线/导向箭头,/root,/root,,
道路交通标志和标线第3部分,4.15.6,除掉头车辆外，其他车辆的行驶方向均应遵循导向箭头的指示。,/root/道路,/root/基础设施/有交通标线/导向箭头,/root,/root,除掉头车辆外，其他车辆的行驶方向遵循导向箭头的指示,
道路交通标志和标线第3部分,4.15.7,交叉路口驶入段的导向车道内应有导向箭头标明各车道的行驶方向。,/root/道路/交叉口,/root/基础设施/有交通标线/导向箭头,/root,/root,,
道路交通标志和标线第3部分,5.2.2,双黄实线作为禁止跨越对向车行道分界线时，禁止双方向车辆越线或压线行驶。,/root/道路,/root/基础设施/有交通标线/双黄实线,/root,/root,,双方向车辆越线或压线行驶
道路交通标志和标线第3部分,5.2.3.1,黄色虚实线作为禁止跨越对向车行道分界线时，实线一侧禁止车辆越线或压线行驶，虚线一侧准许车辆暂时越线或转弯。越线行驶的车辆应避让正常行驶的车辆。,/root/道路,/root/基础设施/有交通标线/黄色虚实线(左虚右实),/root,/root,越线行驶的车辆应避让正常行驶的车辆。,实线一侧车辆越线或压线行驶
道路交通标志和标线第3部分,5.2.3.2,黄色虚实线作为禁止跨越对向车行道分界线时，实线一侧禁止车辆越线或压线行驶，虚线一侧准许车辆暂时越线或转弯。越线行驶的车辆应避让正常行驶的车辆。,/root/道路,/root/基础设施/有交通标线/黄色虚实线(左实右虚),/root,/root,越线行驶的车辆应避让正常行驶的车辆。,实线一侧车辆越线或压线行驶
道路交通标志和标线第3部分,5.2.4,黄色单实线作为禁止跨越对向车行道分界线时，禁止双方向车辆越线或压线行驶。,/root/道路,/root/基础设施/有交通标线/黄色实线/路中黄色实线,/root,/root,,双方向车辆越线或压线行驶
道路交通标志和标线第3部分,5.3.1,禁止跨越同向车行道分界线为白色实线，用于禁止车辆跨越车行道分界线进行变换车道或借道超车。,/root/道路,/root/基础设施/有交通标线/白色实线/路中白色实线,/root,/root,,车辆跨越车行道分界线进行变换车道或借道超车
道路交通标志和标线第3部分,5.4.1,禁止长时停车线为黄色虚线，用以禁止路边长时停、放车辆，但一般情况下允许装卸货物或上下人员等的临时停放。,/root/道路,/root/基础设施/有交通标线/黄色虚线/路侧黄色虚线,/root,/root,,路边长时停、放车辆
道路交通标志和标线第3部分,5.4.2,禁止停车线为黄色实线，用以指示禁止路边停、放车辆。,/root/道路,/root/基础设施/有交通标线/黄色实线/路侧黄色实线,/root,/root,,路边停、放车辆
道路交通标志和标线第3部分,5.5.1,停止线为白色实线，表示车辆让行、等候放行等情况下的停车位置。,/root,/root/基础设施/有交通标线/白色实线/停止线,/root,/root,,
道路交通标志和标线第3部分,5.6.1,停车让行线为两条平行白色实线和一个白色“停”字。停车让行线表示车辆在此路口应停车让干道车辆先行。,/root/道路/交叉口,/root/基础设施/有交通标线/双白实线,/root,/root,在此路口应停车让干道车辆先行,
道路交通标志和标线第3部分,5.6.2,减速让行线为两条平行的虚线和一个倒三角形，颜色为白色。减速让行线表示车辆在此路口应减速让干道车辆先行。,/root/道路/交叉口,/root/基础设施/有交通标线/双白虚线,/root,/root,在此路口应减速让干道车辆先行,
道路交通标志和标线第3部分,5.8.1,导流线表示车辆需按规定的路线行驶，不得压线或越线行驶。,/root,/root/基础设施/有交通标线/导流线,/root,/root,,压线或越线行驶
道路交通标志和标线第3部分,5.9.1,中心圈可设在平面交叉路口的中心，用以区分车辆大、小转弯或作为交叉口车辆左右转弯的指示，车辆不得压线行驶。,/root/道路/交叉口,/root/基础设施/有交通标线/中心圈,/root,/root,,压线行驶
道路交通标志和标线第3部分,5.10.1,网状线（标线颜色为黄色）用以标示禁止以任何原因停车的区域。,/root,/root/基础设施/有交通标线/网状线,/root,/root,,以任何原因在黄色网状线区域内停车
