esmini GIT REV: v3.0.1-0-edd82328
esmini GIT TAG: v3.0.1
esmini GIT BRANCH: tags/v3.0.1^0
esmini BUILD VERSION: 6063
Scenario File Name: scenario_0a4a0f42.xosc
Number of Vehicles: 6
Index [-], TimeStamp [s], #1 Entity_Name [-], #1 Entity_ID [-], #1 Current_Speed [m/s], #1 Wheel_Angle [deg], #1 Wheel_Rotation [-], #1 bb_x [m], #1 bb_y [m], #1 bb_z [m], #1 bb_length [m], #1 bb_width [m], #1 bb_height [m], #1 World_Position_X [m], #1 World_Position_Y [m], #1 World_Position_Z [m], #1 Vel_X [m/s], #1 Vel_Y [m/s], #1 Vel_Z [m/s], #1 Acc_X [m/s2], #1 Acc_Y [m/s2], #1 Acc_Z [m/s2], #1 Distance_Travelled_Along_Road_Segment [m], #1 Lateral_Distance_Lanem [m], #1 lane_id, #1 lane_offset[m], #1 World_Heading_Angle [rad], #1 Heading_Angle_Rate [rad/s], #1 Relative_Heading_Angle [rad], #1 Relative_Heading_Angle_Drive_Direction [rad], #1 World_Pitch_Angle [rad], #1 Road_Curvature [1/m], #1 collision_ids, #2 Entity_Name [-], #2 Entity_ID [-],#2 Current_Speed [m/s], #2 Wheel_Angle [deg], #2 Wheel_Rotation [-],#2 bb_x [m], #2 bb_y [m], #2 bb_z [m], #2 bb_length [m], #2 bb_width [m], #2 bb_height [m], #2 World_Position_X [m], #2 World_Position_Y [m], #2 World_Position_Z [m], #2 Vel_X [m/s], #2 Vel_Y [m/s], #2 Vel_Z [m/s], #2 Acc_X [m/s2], #2 Acc_Y [m/s2], #2 Acc_Z [m/s2], #2 Distance_Travelled_Along_Road_Segment [m], #2 Lateral_Distance_Lanem [m], #2 lane_id, #2 lane_offset [m], #2 World_Heading_Angle [rad], #2 Heading_Angle_Rate [rad/s], #2 Relative_Heading_Angle [rad], #2 Relative_Heading_Angle_Drive_Direction [rad], #2 World_Pitch_Angle [rad], #2 Road_Curvature [1/m], #2 collision_ids, #3 Entity_Name [-], #3 Entity_ID [-],#3 Current_Speed [m/s], #3 Wheel_Angle [deg], #3 Wheel_Rotation [-],#3 bb_x [m], #3 bb_y [m], #3 bb_z [m], #3 bb_length [m], #3 bb_width [m], #3 bb_height [m], #3 World_Position_X [m], #3 World_Position_Y [m], #3 World_Position_Z [m], #3 Vel_X [m/s], #3 Vel_Y [m/s], #3 Vel_Z [m/s], #3 Acc_X [m/s2], #3 Acc_Y [m/s2], #3 Acc_Z [m/s2], #3 Distance_Travelled_Along_Road_Segment [m], #3 Lateral_Distance_Lanem [m], #3 lane_id, #3 lane_offset [m], #3 World_Heading_Angle [rad], #3 Heading_Angle_Rate [rad/s], #3 Relative_Heading_Angle [rad], #3 Relative_Heading_Angle_Drive_Direction [rad], #3 World_Pitch_Angle [rad], #3 Road_Curvature [1/m], #3 collision_ids, #4 Entity_Name [-], #4 Entity_ID [-],#4 Current_Speed [m/s], #4 Wheel_Angle [deg], #4 Wheel_Rotation [-],#4 bb_x [m], #4 bb_y [m], #4 bb_z [m], #4 bb_length [m], #4 bb_width [m], #4 bb_height [m], #4 World_Position_X [m], #4 World_Position_Y [m], #4 World_Position_Z [m], #4 Vel_X [m/s], #4 Vel_Y [m/s], #4 Vel_Z [m/s], #4 Acc_X [m/s2], #4 Acc_Y [m/s2], #4 Acc_Z [m/s2], #4 Distance_Travelled_Along_Road_Segment [m], #4 Lateral_Distance_Lanem [m], #4 lane_id, #4 lane_offset [m], #4 World_Heading_Angle [rad], #4 Heading_Angle_Rate [rad/s], #4 Relative_Heading_Angle [rad], #4 Relative_Heading_Angle_Drive_Direction [rad], #4 World_Pitch_Angle [rad], #4 Road_Curvature [1/m], #4 collision_ids, #5 Entity_Name [-], #5 Entity_ID [-],#5 Current_Speed [m/s], #5 Wheel_Angle [deg], #5 Wheel_Rotation [-],#5 bb_x [m], #5 bb_y [m], #5 bb_z [m], #5 bb_length [m], #5 bb_width [m], #5 bb_height [m], #5 World_Position_X [m], #5 World_Position_Y [m], #5 World_Position_Z [m], #5 Vel_X [m/s], #5 Vel_Y [m/s], #5 Vel_Z [m/s], #5 Acc_X [m/s2], #5 Acc_Y [m/s2], #5 Acc_Z [m/s2], #5 Distance_Travelled_Along_Road_Segment [m], #5 Lateral_Distance_Lanem [m], #5 lane_id, #5 lane_offset [m], #5 World_Heading_Angle [rad], #5 Heading_Angle_Rate [rad/s], #5 Relative_Heading_Angle [rad], #5 Relative_Heading_Angle_Drive_Direction [rad], #5 World_Pitch_Angle [rad], #5 Road_Curvature [1/m], #5 collision_ids, #6 Entity_Name [-], #6 Entity_ID [-],#6 Current_Speed [m/s], #6 Wheel_Angle [deg], #6 Wheel_Rotation [-],#6 bb_x [m], #6 bb_y [m], #6 bb_z [m], #6 bb_length [m], #6 bb_width [m], #6 bb_height [m], #6 World_Position_X [m], #6 World_Position_Y [m], #6 World_Position_Z [m], #6 Vel_X [m/s], #6 Vel_Y [m/s], #6 Vel_Z [m/s], #6 Acc_X [m/s2], #6 Acc_Y [m/s2], #6 Acc_Z [m/s2], #6 Distance_Travelled_Along_Road_Segment [m], #6 Lateral_Distance_Lanem [m], #6 lane_id, #6 lane_offset [m], #6 World_Heading_Angle [rad], #6 Heading_Angle_Rate [rad/s], #6 Relative_Heading_Angle [rad], #6 Relative_Heading_Angle_Drive_Direction [rad], #6 World_Pitch_Angle [rad], #6 Road_Curvature [1/m], #6 collision_ids, 
3499, 3.694649, Ego, 0, 30.780000, 0.000000, 4.475539, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.516296, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2121.516296, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 26.702890, 0.028851, 1.999974, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.128483, -13.275000, 0.000000, 26.702890, 0.000000, 0.000000, -375.447139, 0.000000, 0.000000, 2236.128483, -13.275000, -4, -0.395000, 0.004416, 0.275221, 0.004416, 0.004416, 0.000000, 0.000000, , A2, 2, 22.164165, 0.033066, 3.591962, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.600484, -12.778375, 0.000000, 22.162856, -0.240901, 0.000000, 142.677681, -1.550844, 0.000000, 2120.600484, -12.778375, -4, 0.101625, 6.275984, 0.261838, 6.275984, -0.007201, 0.000000, 0.000000, , A3, 3, 28.567555, 0.000000, 2.741549, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 141.834989, -8.345000, 0.000000, 28.567555, 0.000000, 0.000000, 286.745597, 0.000000, 0.000000, 2141.834989, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 32.420016, 0.000000, 5.993307, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.510456, -8.365000, 0.000000, 32.420016, 0.000000, 0.000000, 397.108203, 0.000000, 0.000000, 2082.510456, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 39.381260, 0.012361, 1.322015, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 71.874526, -5.045000, 0.000000, 39.381260, 0.000000, 0.000000, -278.022089, 0.000000, 0.000000, 2071.874526, -5.045000, -2, -0.160000, 0.002669, 0.173866, 0.002669, 0.002669, 0.000000, 0.000000, , 
3500, 3.695704, Ego, 0, 30.780000, 0.000000, 4.568318, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.548769, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2121.548769, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 26.307543, 0.028851, 2.079273, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.156237, -13.275000, 0.000000, 26.307543, 0.000000, 0.000000, -374.736737, 0.000000, 0.000000, 2236.156237, -13.275000, -4, -0.395000, 0.004702, 0.271147, 0.004702, 0.004702, 0.000000, 0.000000, , A2, 2, 22.314414, 0.033066, 3.659224, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.624025, -12.778631, 0.000000, 22.313096, -0.242534, 0.000000, 142.407714, -1.547910, 0.000000, 2120.624025, -12.778631, -4, 0.101369, 6.276262, 0.263613, 6.276262, -0.006923, 0.000000, 0.000000, , A3, 3, 28.869500, 0.000000, 2.828570, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 141.865446, -8.345000, 0.000000, 28.869500, 0.000000, 0.000000, 286.203032, 0.000000, 0.000000, 2141.865446, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 32.838173, 0.000000, 6.092291, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.545100, -8.365000, 0.000000, 32.838173, 0.000000, 0.000000, 396.356816, 0.000000, 0.000000, 2082.545100, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 39.088502, 0.012361, 1.439839, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 71.915765, -5.045000, 0.000000, 39.088502, 0.000000, 0.000000, -277.496030, 0.000000, 0.000000, 2071.915765, -5.045000, -2, -0.160000, 0.002851, 0.172574, 0.002851, 0.002851, 0.000000, 0.000000, , 
3501, 3.696757, Ego, 0, 30.780000, 0.000000, 4.660922, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.581180, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2121.581180, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 25.912570, 0.028851, 2.157233, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.183523, -13.275000, 0.000000, 25.912570, 0.000000, 0.000000, -375.092613, 0.000000, 0.000000, 2236.183523, -13.275000, -4, -0.395000, 0.004984, 0.267076, 0.004984, 0.004984, 0.000000, 0.000000, , A2, 2, 22.464521, 0.033066, 3.726811, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.647678, -12.778888, 0.000000, 22.463194, -0.244165, 0.000000, 142.542954, -1.549380, 0.000000, 2120.647678, -12.778888, -4, 0.101112, 6.276542, 0.265386, 6.276542, -0.006643, 0.000000, 0.000000, , A3, 3, 29.171158, 0.000000, 2.916333, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 141.896164, -8.345000, 0.000000, 29.171158, 0.000000, 0.000000, 286.474830, 0.000000, 0.000000, 2141.896164, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 33.255933, 0.000000, 6.192343, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.580119, -8.365000, 0.000000, 33.255933, 0.000000, 0.000000, 396.733223, 0.000000, 0.000000, 2082.580119, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 38.796021, 0.012361, 1.556560, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 71.956617, -5.045000, 0.000000, 38.796021, 0.000000, 0.000000, -277.759559, 0.000000, 0.000000, 2071.956617, -5.045000, -2, -0.160000, 0.003031, 0.171282, 0.003031, 0.003031, 0.000000, 0.000000, , 
3502, 3.697818, Ego, 0, 30.780000, 0.000000, 4.754229, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.613838, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2121.613838, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 25.516473, 0.028851, 2.234584, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.210596, -13.275000, 0.000000, 25.516473, 0.000000, 0.000000, -373.323969, 0.000000, 0.000000, 2236.210596, -13.275000, -4, -0.395000, 0.005263, 0.262993, 0.005263, 0.005263, 0.000000, 0.000000, , A2, 2, 22.615055, 0.033066, 3.795366, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.671671, -12.779149, 0.000000, 22.613719, -0.245801, 0.000000, 141.870832, -1.542074, 0.000000, 2120.671671, -12.779149, -4, 0.100851, 6.276825, 0.267165, 6.276825, -0.006360, 0.000000, 0.000000, , A3, 3, 29.473674, 0.000000, 3.005681, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 141.927435, -8.345000, 0.000000, 29.473674, 0.000000, 0.000000, 285.124038, 0.000000, 0.000000, 2141.927435, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 33.674882, 0.000000, 0.011241, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.615848, -8.365000, 0.000000, 33.674882, 0.000000, 0.000000, 394.862539, 0.000000, 0.000000, 2082.615848, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 38.502708, 0.012361, 1.673278, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 71.997468, -5.045000, 0.000000, 38.502708, 0.000000, 0.000000, -276.449862, 0.000000, 0.000000, 2071.997468, -5.045000, -2, -0.160000, 0.003212, 0.169987, 0.003212, 0.003212, 0.000000, 0.000000, , 
3503, 3.698870, Ego, 0, 30.780000, 0.000000, 4.846745, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.646219, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2121.646219, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 25.120564, 0.028851, 2.310089, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.237023, -13.275000, 0.000000, 25.120564, 0.000000, 0.000000, -376.339699, 0.000000, 0.000000, 2236.237023, -13.275000, -4, -0.395000, 0.005535, 0.258913, 0.005535, 0.005535, 0.000000, 0.000000, , A2, 2, 22.765518, 0.033066, 3.863793, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.695619, -12.779409, 0.000000, 22.764173, -0.247437, 0.000000, 143.016872, -1.554531, 0.000000, 2120.695619, -12.779409, -4, 0.100591, 6.277108, 0.268942, 6.277108, -0.006077, 0.000000, 0.000000, , A3, 3, 29.776048, 0.000000, 3.095179, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 141.958760, -8.345000, 0.000000, 29.776048, 0.000000, 0.000000, 287.427284, 0.000000, 0.000000, 2141.958760, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 34.093633, 0.000000, 0.113717, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.651714, -8.365000, 0.000000, 34.093633, 0.000000, 0.000000, 398.052258, 0.000000, 0.000000, 2082.651714, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 38.209533, 0.012361, 1.788125, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.037665, -5.045000, 0.000000, 38.209533, 0.000000, 0.000000, -278.683038, 0.000000, 0.000000, 2072.037665, -5.045000, -2, -0.160000, 0.003389, 0.168693, 0.003389, 0.003389, 0.000000, 0.000000, , 
3504, 3.699923, Ego, 0, 30.780000, 0.000000, 4.939349, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.678630, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2121.678630, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.726154, 0.028851, 2.384480, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.263060, -13.275000, 0.000000, 24.726154, 0.000000, 0.000000, -374.558800, 0.000000, 0.000000, 2236.263060, -13.275000, -4, -0.395000, 0.005803, 0.254848, 0.005803, 0.005803, 0.000000, 0.000000, , A2, 2, 22.915411, 0.033066, 3.932736, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.719748, -12.779671, 0.000000, 22.914057, -0.249066, 0.000000, 142.340094, -1.547175, 0.000000, 2120.719748, -12.779671, -4, 0.100329, 6.277393, 0.270713, 6.277393, -0.005792, 0.000000, 0.000000, , A3, 3, 30.077276, 0.000000, 3.185668, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 141.990431, -8.345000, 0.000000, 30.077276, 0.000000, 0.000000, 286.067133, 0.000000, 0.000000, 2141.990431, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 34.510799, 0.000000, 0.217545, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.688054, -8.365000, 0.000000, 34.510799, 0.000000, 0.000000, 396.168612, 0.000000, 0.000000, 2082.688054, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.917469, 0.012361, 1.902202, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.077592, -5.045000, 0.000000, 37.917469, 0.000000, 0.000000, -277.364266, 0.000000, 0.000000, 2072.077592, -5.045000, -2, -0.160000, 0.003565, 0.167404, 0.003565, 0.003565, 0.000000, 0.000000, , 
3505, 3.700975, Ego, 0, 30.780000, 0.000000, 5.031865, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.711010, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2121.711010, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 24.331743, 0.028851, 2.457614, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.288657, -13.275000, 0.000000, 24.331743, 0.000000, 0.000000, -374.914844, 0.000000, 0.000000, 2236.288657, -13.275000, -4, -0.395000, 0.006067, 0.250782, 0.006067, 0.006067, 0.000000, 0.000000, , A2, 2, 23.065303, 0.033066, 4.002063, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.744011, -12.779935, 0.000000, 23.063941, -0.250695, 0.000000, 142.475398, -1.548646, 0.000000, 2120.744011, -12.779935, -4, 0.100065, 6.277680, 0.272484, 6.277680, -0.005505, 0.000000, 0.000000, , A3, 3, 30.378505, 0.000000, 3.276978, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.022389, -8.345000, 0.000000, 30.378505, 0.000000, 0.000000, 286.339060, 0.000000, 0.000000, 2142.022389, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 34.927964, 0.000000, 0.322529, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.724798, -8.365000, 0.000000, 34.927964, 0.000000, 0.000000, 396.545198, 0.000000, 0.000000, 2082.724798, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.625404, 0.012361, 2.015294, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.117174, -5.045000, 0.000000, 37.625404, 0.000000, 0.000000, -277.627920, 0.000000, 0.000000, 2072.117174, -5.045000, -2, -0.160000, 0.003740, 0.166114, 0.003740, 0.003740, 0.000000, 0.000000, , 
3506, 3.702035, Ego, 0, 30.780000, 0.000000, 5.125084, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.743637, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2121.743637, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.936021, 0.028851, 2.530106, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.314029, -13.275000, 0.000000, 23.936021, 0.000000, 0.000000, -373.322636, 0.000000, 0.000000, 2236.314029, -13.275000, -4, -0.395000, 0.006329, 0.246704, 0.006329, 0.006329, 0.000000, 0.000000, , A2, 2, 23.215695, 0.033066, 4.072374, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.768618, -12.780202, 0.000000, 23.214324, -0.252330, 0.000000, 141.870326, -1.542069, 0.000000, 2120.768618, -12.780202, -4, 0.099798, 6.277971, 0.274261, 6.277971, -0.005215, 0.000000, 0.000000, , A3, 3, 30.680736, 0.000000, 3.369896, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.054911, -8.345000, 0.000000, 30.680736, 0.000000, 0.000000, 285.123020, 0.000000, 0.000000, 2142.054911, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 35.346517, 0.000000, 0.429578, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.762266, -8.365000, 0.000000, 35.346517, 0.000000, 0.000000, 394.861129, 0.000000, 0.000000, 2082.762266, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.332368, 0.012361, 2.128357, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.156746, -5.045000, 0.000000, 37.332368, 0.000000, 0.000000, -276.448875, 0.000000, 0.000000, 2072.156746, -5.045000, -2, -0.160000, 0.003915, 0.164820, 0.003915, 0.003915, 0.000000, 0.000000, , 
3507, 3.703094, Ego, 0, 30.780000, 0.000000, 5.218216, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.776233, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 2121.776233, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.538988, 0.028851, 2.601328, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.338957, -13.275000, 0.000000, 23.538988, 0.000000, 0.000000, -374.913667, 0.000000, 0.000000, 2236.338957, -13.275000, -4, -0.395000, 0.006586, 0.242612, 0.006586, 0.006586, 0.000000, 0.000000, , A2, 2, 23.366585, 0.033066, 4.143074, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.793362, -12.780471, 0.000000, 23.365205, -0.253970, 0.000000, 142.474950, -1.548641, 0.000000, 2120.793362, -12.780471, -4, 0.099529, 6.278263, 0.276043, 6.278263, -0.004922, 0.000000, 0.000000, , A3, 3, 30.983968, 0.000000, 3.463645, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.087723, -8.345000, 0.000000, 30.983968, 0.000000, 0.000000, 286.338161, 0.000000, 0.000000, 2142.087723, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 35.766457, 0.000000, 0.537797, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.800142, -8.365000, 0.000000, 35.766457, 0.000000, 0.000000, 396.543953, 0.000000, 0.000000, 2082.800142, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 37.038361, 0.012361, 2.240425, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.195969, -5.045000, 0.000000, 37.038361, 0.000000, 0.000000, -277.627048, 0.000000, 0.000000, 2072.195969, -5.045000, -2, -0.160000, 0.004088, 0.163522, 0.004088, 0.004088, 0.000000, 0.000000, , 
3508, 3.704154, Ego, 0, 30.780000, 0.000000, 5.311435, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 121.808860, -9.365000, 0.000000, 30.780000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2121.808860, -9.365000, -3, -0.460000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A1, 1, 23.141954, 0.028851, 2.671415, 1.500000, 0.000000, 0.900000, 17.580000, 2.500000, 1.800000, 236.363487, -13.275000, 0.000000, 23.141954, 0.000000, 0.000000, -374.559975, 0.000000, 0.000000, 2236.363487, -13.275000, -4, -0.395000, 0.006838, 0.238520, 0.006838, 0.006838, 0.000000, 0.000000, , A2, 2, 23.517475, 0.033066, 4.214299, 1.500000, 0.000000, 0.900000, 17.379999, 2.500000, 1.800000, 120.818289, -12.780742, 0.000000, 23.516086, -0.255610, 0.000000, 142.340540, -1.547180, 0.000000, 2120.818289, -12.780742, -4, 0.099258, 6.278558, 0.277826, 6.278558, -0.004628, 0.000000, 0.000000, , A3, 3, 31.287200, 0.000000, 3.558400, 1.500000, 0.000000, 0.900000, 5.050000, 1.820000, 1.800000, 142.120887, -8.345000, 0.000000, 31.287200, 0.000000, 0.000000, 286.068030, 0.000000, 0.000000, 2142.120887, -8.345000, -3, 0.560000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A4, 4, 36.186397, 0.000000, 0.647390, 1.500000, 0.000000, 0.900000, 4.950000, 1.920000, 1.800000, 82.838500, -8.365000, 0.000000, 36.186397, 0.000000, 0.000000, 396.169855, 0.000000, 0.000000, 2082.838500, -8.365000, -3, 0.540000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, , A5, 5, 36.744354, 0.012361, 2.351708, 1.500000, 0.000000, 0.900000, 5.560000, 2.020000, 1.800000, 72.234919, -5.045000, 0.000000, 36.744354, 0.000000, 0.000000, -277.365136, 0.000000, 0.000000, 2072.234919, -5.045000, -2, -0.160000, 0.004260, 0.162224, 0.004260, 0.004260, 0.000000, 0.000000, , 
